 Fermi:  0.0
 DOS:Total
0.2456	0.0000
0.3158	0.0020
0.3860	0.0039
0.4561	0.0000
0.5263	0.0039
0.5965	0.0059
0.6667	0.0020
0.7369	0.0020
0.8070	0.0039
0.8772	0.0039
0.9474	0.0079
1.0176	0.0177
1.0877	0.0059
1.1579	0.0059
1.2281	0.0118
1.2983	0.0098
1.3684	0.0157
1.4386	0.0118
1.5088	0.0079
1.5790	0.0098
1.6491	0.0138
1.7193	0.0098
1.7895	0.0138
1.8597	0.0157
1.9299	0.0157
2.0000	0.0177
2.0702	0.0255
2.1404	0.0216
2.2106	0.0314
2.2807	0.0216
2.3509	0.0295
2.4211	0.0354
2.4913	0.0373
2.5614	0.0413
2.6316	0.0373
2.7018	0.0511
2.7720	0.0393
2.8421	0.0334
2.9123	0.0629
2.9825	0.0491
3.0527	0.0629
3.1228	0.0649
3.1930	0.0727
3.2632	0.0688
3.3334	0.0845
3.4036	0.1042
3.4737	0.0963
3.5439	0.0983
3.6141	0.1179
3.6843	0.1140
3.7544	0.1395
3.8246	0.1199
3.8948	0.1101
3.9650	0.2024
4.0351	0.1828
4.1053	0.1533
4.1755	0.2044
4.2457	0.1710
4.3158	0.1729
4.3860	0.1592
4.4562	0.1611
4.5264	0.2063
4.5966	0.1867
4.6667	0.2142
4.7369	0.2476
4.8071	0.2083
4.8773	0.2162
4.9474	0.2063
5.0176	0.2319
5.0878	0.2653
5.1580	0.2535
5.2281	0.2673
5.2983	0.3341
5.3685	0.2732
5.4387	0.2614
5.5088	0.2240
5.5790	0.2103
5.6492	0.1946
5.7194	0.2044
5.7896	0.1513
5.8597	0.1965
5.9299	0.1454
6.0001	0.1553
6.0703	0.1258
6.1404	0.1199
6.2106	0.0943
6.2808	0.1081
6.3510	0.1533
6.4211	0.1101
6.4913	0.1002
6.5615	0.1553
6.6317	0.1042
6.7018	0.1140
6.7720	0.1140
6.8422	0.1238
6.9124	0.0963
6.9826	0.1199
7.0527	0.0884
7.1229	0.0963
7.1931	0.1022
7.2633	0.0943
7.3334	0.1061
7.4036	0.1022
7.4738	0.0806
7.5440	0.0747
7.6141	0.0747
7.6843	0.0983
7.7545	0.0924
7.8247	0.1179
7.8948	0.1336
7.9650	0.1611
8.0352	0.1494
8.1054	0.1631
8.1755	0.1946
8.2457	0.1690
8.3159	0.1965
8.3861	0.1769
8.4563	0.1847
8.5264	0.2378
8.5966	0.2280
8.6668	0.1454
8.7370	0.1631
8.8071	0.1356
8.8773	0.1002
8.9475	0.0963
9.0177	0.0924
9.0878	0.0963
9.1580	0.0649
9.2282	0.0668
9.2984	0.0609
9.3685	0.0452
9.4387	0.0216
9.5089	0.0295
9.5791	0.0295
9.6493	0.0157
9.7194	0.0334
9.7896	0.0118
9.8598	0.0138
9.9300	0.0118
10.0001	0.0020
10.0703	0.0020
10.1405	0.0000
 DOS:Al	2
0.2456	0.0000	0.0000	0.0000
0.3158	0.0009	0.0001	0.0010
0.3860	0.0011	0.0025	0.0004
0.4561	0.0000	0.0000	0.0000
0.5263	0.0012	0.0013	0.0015
0.5965	0.0018	0.0008	0.0033
0.6667	0.0001	0.0004	0.0015
0.7369	0.0011	0.0003	0.0006
0.8070	0.0029	0.0009	0.0002
0.8772	0.0015	0.0016	0.0009
0.9474	0.0017	0.0040	0.0022
1.0176	0.0075	0.0059	0.0043
1.0877	0.0019	0.0038	0.0001
1.1579	0.0021	0.0017	0.0020
1.2281	0.0016	0.0044	0.0058
1.2983	0.0034	0.0028	0.0037
1.3684	0.0028	0.0069	0.0060
1.4386	0.0061	0.0021	0.0037
1.5088	0.0035	0.0017	0.0027
1.5790	0.0028	0.0032	0.0037
1.6491	0.0047	0.0063	0.0027
1.7193	0.0026	0.0032	0.0040
1.7895	0.0014	0.0058	0.0066
1.8597	0.0056	0.0048	0.0053
1.9299	0.0043	0.0074	0.0040
2.0000	0.0082	0.0042	0.0053
2.0702	0.0117	0.0072	0.0067
2.1404	0.0036	0.0099	0.0081
2.2106	0.0041	0.0093	0.0180
2.2807	0.0060	0.0064	0.0093
2.3509	0.0094	0.0089	0.0111
2.4211	0.0148	0.0102	0.0104
2.4913	0.0139	0.0111	0.0124
2.5614	0.0113	0.0144	0.0156
2.6316	0.0141	0.0157	0.0075
2.7018	0.0168	0.0170	0.0173
2.7720	0.0157	0.0173	0.0062
2.8421	0.0094	0.0098	0.0142
2.9123	0.0204	0.0198	0.0227
2.9825	0.0157	0.0159	0.0175
3.0527	0.0276	0.0185	0.0169
3.1228	0.0214	0.0228	0.0207
3.1930	0.0262	0.0229	0.0237
3.2632	0.0251	0.0223	0.0213
3.3334	0.0281	0.0282	0.0283
3.4036	0.0400	0.0253	0.0389
3.4737	0.0285	0.0315	0.0363
3.5439	0.0407	0.0326	0.0249
3.6141	0.0321	0.0428	0.0430
3.6843	0.0469	0.0318	0.0353
3.7544	0.0448	0.0493	0.0455
3.8246	0.0439	0.0451	0.0308
3.8948	0.0332	0.0417	0.0351
3.9650	0.0678	0.0688	0.0658
4.0351	0.0585	0.0563	0.0680
4.1053	0.0446	0.0559	0.0528
4.1755	0.0706	0.0698	0.0640
4.2457	0.0474	0.0593	0.0642
4.3158	0.0536	0.0620	0.0574
4.3860	0.0498	0.0465	0.0629
4.4562	0.0514	0.0627	0.0470
4.5264	0.0659	0.0592	0.0813
4.5966	0.0587	0.0612	0.0668
4.6667	0.0597	0.0872	0.0673
4.7369	0.0865	0.0782	0.0829
4.8071	0.0744	0.0628	0.0712
4.8773	0.0732	0.0636	0.0794
4.9474	0.0735	0.0676	0.0653
5.0176	0.0822	0.0752	0.0744
5.0878	0.0839	0.0834	0.0980
5.1580	0.0780	0.0969	0.0786
5.2281	0.0940	0.0911	0.0822
5.2983	0.1065	0.1198	0.1079
5.3685	0.0933	0.0852	0.0947
5.4387	0.0915	0.0835	0.0863
5.5088	0.0799	0.0784	0.0657
5.5790	0.0720	0.0645	0.0737
5.6492	0.0695	0.0643	0.0607
5.7194	0.0660	0.0730	0.0654
5.7896	0.0573	0.0520	0.0420
5.8597	0.0699	0.0551	0.0715
5.9299	0.0505	0.0472	0.0477
6.0001	0.0595	0.0511	0.0447
6.0703	0.0428	0.0460	0.0370
6.1404	0.0414	0.0489	0.0296
6.2106	0.0365	0.0251	0.0327
6.2808	0.0372	0.0355	0.0354
6.3510	0.0502	0.0484	0.0547
6.4211	0.0368	0.0368	0.0365
6.4913	0.0347	0.0219	0.0436
6.5615	0.0524	0.0475	0.0554
6.6317	0.0400	0.0358	0.0284
6.7018	0.0464	0.0326	0.0350
6.7720	0.0434	0.0388	0.0318
6.8422	0.0448	0.0400	0.0390
6.9124	0.0300	0.0233	0.0430
6.9826	0.0297	0.0337	0.0565
7.0527	0.0327	0.0291	0.0266
7.1229	0.0306	0.0349	0.0308
7.1931	0.0336	0.0315	0.0371
7.2633	0.0236	0.0361	0.0346
7.3334	0.0361	0.0310	0.0389
7.4036	0.0375	0.0362	0.0285
7.4738	0.0301	0.0259	0.0246
7.5440	0.0350	0.0193	0.0203
7.6141	0.0236	0.0263	0.0248
7.6843	0.0341	0.0286	0.0355
7.7545	0.0268	0.0384	0.0272
7.8247	0.0398	0.0296	0.0485
7.8948	0.0451	0.0490	0.0396
7.9650	0.0484	0.0535	0.0592
8.0352	0.0430	0.0577	0.0486
8.1054	0.0502	0.0537	0.0592
8.1755	0.0587	0.0695	0.0664
8.2457	0.0617	0.0559	0.0514
8.3159	0.0669	0.0627	0.0669
8.3861	0.0522	0.0680	0.0567
8.4563	0.0642	0.0583	0.0623
8.5264	0.0843	0.0848	0.0687
8.5966	0.0619	0.0880	0.0780
8.6668	0.0507	0.0457	0.0490
8.7370	0.0466	0.0633	0.0532
8.8071	0.0506	0.0443	0.0407
8.8773	0.0306	0.0425	0.0271
8.9475	0.0297	0.0319	0.0348
9.0177	0.0291	0.0314	0.0319
9.0878	0.0288	0.0290	0.0385
