 Fermi:  0.0
 DOS:Total
0.2042	0.0000
0.2495	0.0030
0.2949	0.0000
0.3403	0.0061
0.3856	0.0000
0.4310	0.0030
0.4764	0.0091
0.5217	0.0030
0.5671	0.0030
0.6125	0.0030
0.6579	0.0030
0.7032	0.0030
0.7486	0.0061
0.7940	0.0122
0.8393	0.0122
0.8847	0.0122
0.9301	0.0091
0.9754	0.0061
1.0208	0.0182
1.0662	0.0091
1.1116	0.0122
1.1569	0.0182
1.2023	0.0243
1.2477	0.0000
1.2930	0.0061
1.3384	0.0152
1.3838	0.0213
1.4291	0.0122
1.4745	0.0091
1.5199	0.0182
1.5652	0.0091
1.6106	0.0213
1.6560	0.0182
1.7014	0.0274
1.7467	0.0274
1.7921	0.0334
1.8375	0.0334
1.8828	0.0395
1.9282	0.0213
1.9736	0.0274
2.0189	0.0456
2.0643	0.0456
2.1097	0.0395
2.1550	0.0517
2.2004	0.0456
2.2458	0.0547
2.2912	0.0486
2.3365	0.0760
2.3819	0.0608
2.4273	0.0456
2.4726	0.0456
2.5180	0.0851
2.5634	0.0730
2.6087	0.0699
2.6541	0.0973
2.6995	0.0851
2.7449	0.0973
2.7902	0.1337
2.8356	0.1277
2.8810	0.1034
2.9263	0.1459
2.9717	0.1702
3.0171	0.1520
3.0624	0.1520
3.1078	0.1854
3.1532	0.1520
3.1985	0.2280
3.2439	0.2432
3.2893	0.2888
3.3347	0.2371
3.3800	0.3192
3.4254	0.2827
3.4708	0.2797
3.5161	0.2614
3.5615	0.2645
3.6069	0.3283
3.6522	0.3678
3.6976	0.4104
3.7430	0.3769
3.7883	0.3253
3.8337	0.4134
3.8791	0.3921
3.9245	0.4043
3.9698	0.3709
4.0152	0.4104
4.0606	0.4195
4.1059	0.4468
4.1513	0.4712
4.1967	0.3435
4.2420	0.3678
4.2874	0.2766
4.3328	0.2736
4.3782	0.3070
4.4235	0.2371
4.4689	0.2493
4.5143	0.2249
4.5596	0.2249
4.6050	0.2310
4.6504	0.2280
4.6957	0.2493
4.7411	0.2006
4.7865	0.2067
4.8318	0.2097
4.8772	0.2128
4.9226	0.1733
4.9680	0.1581
5.0133	0.1702
5.0587	0.1520
5.1041	0.1216
5.1494	0.1186
5.1948	0.1337
5.2402	0.0790
5.2855	0.1155
5.3309	0.0638
5.3763	0.0517
5.4216	0.1034
5.4670	0.1186
5.5124	0.0912
5.5578	0.1672
5.6031	0.1581
5.6485	0.1581
5.6939	0.2432
5.7392	0.2857
5.7846	0.2493
5.8300	0.3192
5.8753	0.3860
5.9207	0.3496
5.9661	0.3891
6.0115	0.4560
6.0568	0.3982
6.1022	0.4560
6.1476	0.3891
6.1929	0.2857
6.2383	0.2493
6.2837	0.2037
6.3290	0.2067
6.3744	0.1246
6.4198	0.0942
6.4651	0.0790
6.5105	0.0790
6.5559	0.0699
6.6013	0.0334
6.6466	0.0486
6.6920	0.0213
6.7374	0.0000
 DOS:Cu	2
0.2042	0.0000	0.0000	0.0000
0.2495	0.0013	0.0002	0.0016
0.2949	0.0000	0.0000	0.0000
0.3403	0.0017	0.0038	0.0005
0.3856	0.0000	0.0000	0.0000
0.4310	0.0003	0.0006	0.0022
0.4764	0.0042	0.0015	0.0034
0.5217	0.0001	0.0012	0.0018
0.5671	0.0001	0.0006	0.0023
0.6125	0.0017	0.0004	0.0009
0.6579	0.0027	0.0001	0.0002
0.7032	0.0017	0.0013	0.0000
0.7486	0.0023	0.0025	0.0013
0.7940	0.0026	0.0062	0.0033
0.8393	0.0063	0.0043	0.0016
0.8847	0.0025	0.0061	0.0036
0.9301	0.0042	0.0032	0.0017
0.9754	0.0015	0.0031	0.0015
1.0208	0.0055	0.0050	0.0078
1.0662	0.0003	0.0040	0.0048
1.1116	0.0049	0.0029	0.0044
1.1569	0.0031	0.0093	0.0058
1.2023	0.0111	0.0048	0.0084
1.2477	0.0000	0.0000	0.0000
1.2930	0.0023	0.0010	0.0028
1.3384	0.0073	0.0036	0.0043
1.3838	0.0034	0.0113	0.0066
1.4291	0.0059	0.0029	0.0034
1.4745	0.0023	0.0036	0.0033
1.5199	0.0038	0.0071	0.0073
1.5652	0.0001	0.0054	0.0036
1.6106	0.0057	0.0069	0.0087
1.6560	0.0099	0.0043	0.0041
1.7014	0.0076	0.0105	0.0093
1.7467	0.0143	0.0085	0.0046
1.7921	0.0127	0.0089	0.0118
1.8375	0.0009	0.0136	0.0189
1.8828	0.0074	0.0112	0.0210
1.9282	0.0075	0.0062	0.0076
1.9736	0.0060	0.0099	0.0115
2.0189	0.0153	0.0130	0.0173
2.0643	0.0191	0.0113	0.0151
2.1097	0.0168	0.0142	0.0085
2.1550	0.0139	0.0220	0.0158
